,employee_id,name,email,designation,age,length_of_service,is_promoted
8759,74225,David Baker,david_baker300@gmail.com,Procurement,32,6,0
8760,71951,Eva Wood,eva_wood358@gmail.com,Operations,32,4,1
8761,11924,Grace Edwards,grace_edwards99@gmail.com,Finance,27,2,0
8762,36017,Quincy Harris,quincy_harris537@gmail.com,Sales & Marketing,26,1,1
8763,43292,Tina Martinez,tina_martinez733@gmail.com,Operations,38,9,0
8764,70722,Wendy Kelly,wendy_kelly746@gmail.com,HR,21,2,0
8765,58939,Tina Lee,tina_lee975@gmail.com,Operations,54,6,0
8766,61662,Victor Lee,victor_lee809@gmail.com,Procurement,30,6,0
8767,38240,Rachel White,rachel_white532@gmail.com,Procurement,27,5,1
8768,8831,Zach Harris,zach_harris39@gmail.com,Analytics,38,10,0
8769,6930,Alice Morgan,alice_morgan43@gmail.com,Operations,55,11,0
8770,13727,Eva Thompson,eva_thompson993@gmail.com,Sales & Marketing,30,3,0
8771,39808,Jack Brown,jack_brown404@gmail.com,Sales & Marketing,29,5,0
8772,33677,Isabella Baker,isabella_baker556@gmail.com,Operations,40,5,0
8773,59129,Isabella White,isabella_white785@gmail.com,Sales & Marketing,38,6,0
8774,18510,Xander Cooper,xander_cooper540@gmail.com,Sales & Marketing,29,4,0
8775,62564,Noah Carter,noah_carter416@gmail.com,Analytics,35,5,0
8776,9016,Eva Morgan,eva_morgan452@gmail.com,Sales & Marketing,26,3,0
8777,781,Harry Davis,harry_davis750@gmail.com,Technology,41,2,0
8778,40740,Alice Lee,alice_lee841@gmail.com,Technology,31,5,0
8779,36737,Wendy Harris,wendy_harris633@gmail.com,Sales & Marketing,26,2,0
8780,62067,Harry Baker,harry_baker15@gmail.com,Operations,38,7,0
8781,16285,Harry Davis,harry_davis54@gmail.com,Technology,23,1,0
8782,57054,Olivia Smith,olivia_smith393@gmail.com,HR,37,3,0
8783,13234,Catherine Wilson,catherine_wilson800@gmail.com,Analytics,32,4,0
8784,73090,Mia Taylor,mia_taylor799@gmail.com,Sales & Marketing,38,2,0
8785,22272,David Harris,david_harris800@gmail.com,Legal,28,1,0
8786,20180,Karen Lee,karen_lee19@gmail.com,Analytics,29,3,0
8787,43823,Noah Walker,noah_walker446@gmail.com,Sales & Marketing,23,2,0
8788,6628,Mia Cooper,mia_cooper57@gmail.com,Sales & Marketing,28,2,0
8789,75828,Liam Wilson,liam_wilson562@gmail.com,Technology,25,1,0
8790,50856,Mia Carter,mia_carter666@gmail.com,Operations,41,7,0
8791,75875,Wendy Brooks,wendy_brooks780@gmail.com,Sales & Marketing,43,11,0
8792,49756,Eva Thompson,eva_thompson924@gmail.com,Procurement,35,7,1
8793,23318,Sam Davis,sam_davis203@gmail.com,Sales & Marketing,35,9,0
8794,77226,Harry Edwards,harry_edwards810@gmail.com,Technology,32,2,0
8795,25250,Isabella Martinez,isabella_martinez397@gmail.com,Sales & Marketing,24,2,0
8796,18204,Noah Carter,noah_carter765@gmail.com,R&D,29,3,0
8797,72631,Isabella Walker,isabella_walker399@gmail.com,Operations,32,9,0
8798,64439,David Harris,david_harris296@gmail.com,HR,43,9,0
8799,54500,Wendy Brooks,wendy_brooks191@gmail.com,Finance,30,2,0
8800,30117,Bob Smith,bob_smith14@gmail.com,Procurement,56,29,1
8801,1151,Harry Baker,harry_baker875@gmail.com,HR,25,4,0
8802,12107,Alice Thompson,alice_thompson440@gmail.com,Procurement,35,3,0
8803,59075,Uma Evans,uma_evans332@gmail.com,HR,34,3,0
8804,26727,Mia Kelly,mia_kelly24@gmail.com,Technology,24,2,0
8805,77289,Zach Phillips,zach_phillips26@gmail.com,Sales & Marketing,31,6,0
8806,2165,Jack Edwards,jack_edwards846@gmail.com,Operations,44,6,0
8807,58245,Uma Martinez,uma_martinez183@gmail.com,Sales & Marketing,30,3,0
8808,48438,Wendy Edwards,wendy_edwards502@gmail.com,HR,27,1,0
8809,58125,Yvonne Baker,yvonne_baker913@gmail.com,Sales & Marketing,45,17,0
8810,17962,Wendy Martinez,wendy_martinez179@gmail.com,Sales & Marketing,33,4,0
8811,74893,Zach Kelly,zach_kelly12@gmail.com,Operations,41,10,0
8812,58020,Bob Thompson,bob_thompson356@gmail.com,Procurement,50,6,0
8813,53547,Noah Davis,noah_davis754@gmail.com,Procurement,41,11,1
8814,50612,Alice Cooper,alice_cooper53@gmail.com,Sales & Marketing,36,3,0
8815,70829,Bob Edwards,bob_edwards831@gmail.com,Analytics,29,2,0
8816,74540,Alice Kelly,alice_kelly498@gmail.com,Analytics,35,9,0
8817,6006,Eva Phillips,eva_phillips419@gmail.com,Sales & Marketing,37,2,0
8818,71185,Zach Lee,zach_lee507@gmail.com,Operations,32,2,0
8819,27121,Sam Harris,sam_harris462@gmail.com,Sales & Marketing,45,6,0
8820,41957,Mia Hill,mia_hill259@gmail.com,Sales & Marketing,28,4,0
8821,57774,Alice Morgan,alice_morgan928@gmail.com,Sales & Marketing,37,9,0
8822,16277,Victor Carter,victor_carter790@gmail.com,Technology,44,4,0
8823,6627,Mia Martinez,mia_martinez566@gmail.com,Operations,39,10,0
8824,23260,Xander Davis,xander_davis90@gmail.com,Sales & Marketing,38,7,0
8825,23474,Mia Brooks,mia_brooks674@gmail.com,Technology,27,5,1
8826,26253,Wendy Walker,wendy_walker837@gmail.com,Procurement,30,2,0
8827,10569,Mia Thompson,mia_thompson462@gmail.com,Operations,38,6,0
8828,13432,Eva Moore,eva_moore893@gmail.com,Procurement,46,14,0
8829,11119,Uma Kelly,uma_kelly464@gmail.com,Operations,46,2,0
8830,69260,Catherine Brooks,catherine_brooks652@gmail.com,Sales & Marketing,25,2,0
8831,20195,Noah Thompson,noah_thompson374@gmail.com,Operations,30,3,0
8832,39539,Jack Martinez,jack_martinez546@gmail.com,Analytics,24,2,0
8833,52063,Jack Kelly,jack_kelly416@gmail.com,Operations,25,1,0
8834,7231,Tina Walker,tina_walker280@gmail.com,Sales & Marketing,28,1,0
8835,54839,David Davis,david_davis237@gmail.com,Procurement,25,3,0
8836,47542,Uma Edwards,uma_edwards691@gmail.com,Sales & Marketing,26,1,0
8837,43714,Victor Taylor,victor_taylor928@gmail.com,Procurement,28,5,0
8838,44390,Xander Evans,xander_evans823@gmail.com,Sales & Marketing,32,8,0
8839,4967,Sam Brown,sam_brown511@gmail.com,Procurement,53,17,0
8840,60150,Zach Davis,zach_davis189@gmail.com,Sales & Marketing,30,5,0
8841,73899,Yvonne Thompson,yvonne_thompson822@gmail.com,Operations,23,2,0
8842,65501,Xander Baker,xander_baker774@gmail.com,Operations,38,10,0
8843,11212,David Lee,david_lee38@gmail.com,Procurement,43,7,0
8844,17045,Victor Smith,victor_smith860@gmail.com,Operations,38,11,0
8845,77719,Grace Wood,grace_wood151@gmail.com,Operations,25,1,0
8846,7358,Harry Brooks,harry_brooks231@gmail.com,Technology,31,2,1
8847,75242,Alice Smith,alice_smith42@gmail.com,Operations,38,9,0
8848,67774,Sam Wood,sam_wood795@gmail.com,Analytics,35,4,0
8849,74175,Wendy Johnson,wendy_johnson529@gmail.com,Sales & Marketing,37,4,0
8850,54300,Uma Brooks,uma_brooks482@gmail.com,Procurement,35,3,1
8851,27787,Tina Davis,tina_davis331@gmail.com,Sales & Marketing,35,8,0
8852,44680,Eva Brooks,eva_brooks211@gmail.com,Technology,36,9,0
8853,20111,Karen Smith,karen_smith809@gmail.com,Procurement,31,6,0
8854,48886,Tina Walker,tina_walker684@gmail.com,Sales & Marketing,31,6,0
8855,76653,Isabella Walker,isabella_walker568@gmail.com,Procurement,25,2,1
8856,26077,Paul Kelly,paul_kelly988@gmail.com,Analytics,27,3,0
8857,27839,Karen Phillips,karen_phillips19@gmail.com,Operations,25,3,0
8858,61972,Harry Morgan,harry_morgan623@gmail.com,Technology,42,3,0
8859,56707,Frank Green,frank_green713@gmail.com,Analytics,28,2,0
8860,50350,Quincy Brooks,quincy_brooks799@gmail.com,Operations,31,5,0
8861,45153,Olivia Walker,olivia_walker407@gmail.com,Procurement,31,4,0
8862,62672,Xander Baker,xander_baker618@gmail.com,Technology,35,6,0
8863,29258,Victor Wilson,victor_wilson622@gmail.com,Operations,25,2,0
8864,53885,Catherine Johnson,catherine_johnson986@gmail.com,Procurement,43,14,0
8865,14183,Quincy Brown,quincy_brown850@gmail.com,Analytics,28,4,0
8866,75896,Rachel Baker,rachel_baker522@gmail.com,HR,32,6,0
8867,21097,Olivia Walker,olivia_walker787@gmail.com,Operations,30,2,0
8868,67493,Isabella Wilson,isabella_wilson430@gmail.com,HR,28,4,0
8869,39496,Mia Evans,mia_evans878@gmail.com,Sales & Marketing,30,4,0
8870,70017,Bob Walker,bob_walker78@gmail.com,Sales & Marketing,41,3,0
8871,18362,Frank Brown,frank_brown737@gmail.com,Sales & Marketing,35,8,0
8872,47844,Uma Cooper,uma_cooper472@gmail.com,Operations,56,2,0
8873,12266,Tina Davis,tina_davis680@gmail.com,Operations,32,3,0
8874,57693,Olivia Carter,olivia_carter323@gmail.com,Finance,36,9,0
8875,14231,Liam Smith,liam_smith365@gmail.com,Analytics,29,5,0
8876,5070,Sam Brown,sam_brown875@gmail.com,Technology,57,4,0
8877,19226,Quincy Cooper,quincy_cooper793@gmail.com,Operations,49,2,0
8878,1452,Isabella Harris,isabella_harris883@gmail.com,Operations,35,8,0
8879,38152,Liam Harris,liam_harris788@gmail.com,Procurement,26,4,1
8880,21327,Isabella Davis,isabella_davis321@gmail.com,Sales & Marketing,53,21,0
8881,52850,Uma Green,uma_green384@gmail.com,Operations,26,2,1
8882,1343,David Edwards,david_edwards473@gmail.com,Sales & Marketing,31,6,0
8883,78064,Alice Lee,alice_lee264@gmail.com,Sales & Marketing,29,6,0
8884,19175,David Brooks,david_brooks622@gmail.com,Finance,25,3,0
8885,55453,Uma Walker,uma_walker743@gmail.com,Procurement,33,5,0
8886,33821,Jack Baker,jack_baker652@gmail.com,Technology,40,13,0
8887,65874,Alice Brooks,alice_brooks661@gmail.com,Sales & Marketing,30,5,1
8888,36107,Sam Perez,sam_perez988@gmail.com,Sales & Marketing,36,10,0
8889,28885,Bob Thompson,bob_thompson898@gmail.com,Operations,37,2,0
8890,43910,Catherine Martinez,catherine_martinez199@gmail.com,Sales & Marketing,32,9,0
8891,9408,Olivia Perez,olivia_perez626@gmail.com,Analytics,27,6,0
8892,73048,Frank Baker,frank_baker794@gmail.com,Procurement,31,7,0
8893,27818,Noah Johnson,noah_johnson718@gmail.com,Procurement,54,9,0
8894,47321,Xander Baker,xander_baker761@gmail.com,Operations,47,4,0
8895,25452,Harry Morgan,harry_morgan39@gmail.com,Analytics,29,5,0
8896,51945,Xander Smith,xander_smith281@gmail.com,Sales & Marketing,43,3,0
8897,19689,Isabella Perez,isabella_perez972@gmail.com,Operations,26,3,0
8898,1318,Alice Phillips,alice_phillips994@gmail.com,Sales & Marketing,34,6,0
8899,32475,Catherine Hill,catherine_hill637@gmail.com,Sales & Marketing,26,2,0
8900,21108,Karen Green,karen_green279@gmail.com,Operations,38,11,1
8901,58202,Mia Green,mia_green204@gmail.com,Procurement,47,3,0
8902,26959,Quincy Perez,quincy_perez266@gmail.com,Operations,58,2,0
8903,32618,Liam Brooks,liam_brooks31@gmail.com,Operations,28,1,0
8904,9458,Bob Wood,bob_wood681@gmail.com,Procurement,39,7,0
8905,52571,Harry Lee,harry_lee457@gmail.com,Sales & Marketing,31,1,0
8906,47076,Jack Davis,jack_davis879@gmail.com,Sales & Marketing,48,5,0
8907,52056,Olivia Baker,olivia_baker686@gmail.com,Sales & Marketing,26,1,0
8908,61599,Karen Brooks,karen_brooks584@gmail.com,Sales & Marketing,29,2,0
8909,45714,Frank Moore,frank_moore266@gmail.com,Procurement,29,1,0
8910,54663,Rachel Brown,rachel_brown903@gmail.com,Sales & Marketing,37,5,0
8911,65419,Uma Edwards,uma_edwards470@gmail.com,Sales & Marketing,27,1,0
8912,43478,Karen Hill,karen_hill830@gmail.com,Analytics,28,1,0
8913,67008,Uma White,uma_white601@gmail.com,Technology,27,3,0
8914,28536,Paul Morgan,paul_morgan127@gmail.com,Sales & Marketing,32,6,0
8915,52505,Frank Thompson,frank_thompson873@gmail.com,HR,32,5,0
8916,20799,David Brown,david_brown906@gmail.com,Analytics,31,4,0
8917,23168,Quincy Johnson,quincy_johnson632@gmail.com,Procurement,58,3,0
8918,61973,Grace Phillips,grace_phillips338@gmail.com,Sales & Marketing,30,3,0
8919,56737,Catherine Green,catherine_green415@gmail.com,Operations,38,5,0
8920,56465,Uma Perez,uma_perez194@gmail.com,Technology,28,1,0
8921,12171,Alice Moore,alice_moore122@gmail.com,Analytics,33,6,1
8922,55628,Victor Lee,victor_lee378@gmail.com,Analytics,27,2,0
8923,76016,Noah Moore,noah_moore962@gmail.com,Technology,33,5,0
8924,16049,Frank Smith,frank_smith615@gmail.com,Finance,40,2,0
8925,6698,Paul Johnson,paul_johnson375@gmail.com,R&D,28,1,0
8926,8046,Rachel White,rachel_white419@gmail.com,Sales & Marketing,36,7,0
8927,70220,Quincy Morgan,quincy_morgan293@gmail.com,Sales & Marketing,30,3,0
8928,70339,Victor Kelly,victor_kelly471@gmail.com,Technology,29,2,0
8929,37073,Grace Morgan,grace_morgan194@gmail.com,Technology,30,7,0
8930,74959,Olivia White,olivia_white811@gmail.com,HR,32,10,0
8931,74985,Karen Smith,karen_smith287@gmail.com,Technology,28,3,1
8932,8292,Noah Moore,noah_moore922@gmail.com,Procurement,37,7,0
8933,71826,Bob Walker,bob_walker356@gmail.com,Analytics,28,3,0
8934,58937,Xander Brooks,xander_brooks304@gmail.com,Technology,28,1,0
8935,50884,Victor Lee,victor_lee381@gmail.com,R&D,30,9,0
8936,63862,Xander Perez,xander_perez325@gmail.com,Procurement,30,4,0
8937,26401,Xander Johnson,xander_johnson610@gmail.com,Operations,30,6,0
8938,28294,Harry Cooper,harry_cooper891@gmail.com,Finance,34,6,0
8939,52182,Karen Baker,karen_baker235@gmail.com,Technology,22,2,0
8940,4447,Zach Wilson,zach_wilson400@gmail.com,Technology,46,7,0
8941,26238,David Cooper,david_cooper889@gmail.com,Technology,39,7,0
8942,71601,Isabella Edwards,isabella_edwards977@gmail.com,Technology,33,7,0
8943,10393,Rachel Perez,rachel_perez807@gmail.com,Operations,56,19,0
8944,21525,Sam Smith,sam_smith346@gmail.com,Finance,24,1,0
8945,18495,Liam Lee,liam_lee86@gmail.com,Sales & Marketing,34,8,0
8946,51163,Wendy Baker,wendy_baker933@gmail.com,Sales & Marketing,31,5,0
8947,21436,Yvonne Walker,yvonne_walker760@gmail.com,Sales & Marketing,23,1,0
8948,43979,Mia Harris,mia_harris612@gmail.com,Technology,25,1,0
8949,9449,Jack Thompson,jack_thompson875@gmail.com,Operations,40,6,0
8950,603,Alice Morgan,alice_morgan49@gmail.com,Operations,28,5,0
8951,4431,Mia Walker,mia_walker980@gmail.com,Operations,37,5,1
8952,11371,Mia Thompson,mia_thompson253@gmail.com,Sales & Marketing,38,11,0
8953,35978,Mia Davis,mia_davis321@gmail.com,Analytics,36,6,0
8954,71455,Victor Smith,victor_smith41@gmail.com,Procurement,49,5,0
8955,61165,Liam White,liam_white579@gmail.com,Operations,33,4,0
8956,52971,Grace Carter,grace_carter767@gmail.com,Operations,28,3,1
8957,24111,Xander Walker,xander_walker475@gmail.com,Operations,37,8,0
8958,14405,Jack Johnson,jack_johnson643@gmail.com,Procurement,27,3,0
8959,50462,Uma Lee,uma_lee51@gmail.com,HR,29,5,0
8960,46065,Harry Evans,harry_evans445@gmail.com,Analytics,27,2,0
8961,77693,Harry Walker,harry_walker977@gmail.com,Operations,35,9,0
8962,32773,Frank Taylor,frank_taylor868@gmail.com,Sales & Marketing,45,6,0
8963,25006,Liam Baker,liam_baker771@gmail.com,HR,28,2,1
8964,39868,Eva Martinez,eva_martinez765@gmail.com,Technology,60,21,0
8965,71677,Quincy Phillips,quincy_phillips235@gmail.com,Technology,30,4,0
8966,4388,Frank Carter,frank_carter254@gmail.com,Technology,30,2,0
8967,39364,Eva Lee,eva_lee930@gmail.com,Procurement,42,11,0
8968,167,Uma Carter,uma_carter402@gmail.com,Technology,46,19,0
8969,69197,Uma Harris,uma_harris312@gmail.com,Sales & Marketing,32,2,0
8970,5507,Yvonne Davis,yvonne_davis561@gmail.com,Operations,30,5,0
8971,1218,Victor Edwards,victor_edwards717@gmail.com,Operations,47,18,0
8972,42282,Xander Morgan,xander_morgan357@gmail.com,Operations,25,1,0
8973,24883,Victor Phillips,victor_phillips163@gmail.com,Operations,27,3,1
8974,30056,Catherine Green,catherine_green481@gmail.com,Analytics,29,3,0
8975,75027,Paul Brooks,paul_brooks794@gmail.com,Sales & Marketing,35,4,0
8976,9056,Jack Green,jack_green688@gmail.com,R&D,29,3,0
8977,15029,Xander Brooks,xander_brooks168@gmail.com,Procurement,24,1,0
8978,14280,Eva Harris,eva_harris305@gmail.com,Technology,27,2,0
8979,35709,Liam Thompson,liam_thompson165@gmail.com,Procurement,40,8,0
8980,18114,Noah Baker,noah_baker337@gmail.com,Legal,43,2,0
8981,53908,Liam Moore,liam_moore85@gmail.com,Sales & Marketing,43,15,0
8982,51443,Wendy Baker,wendy_baker681@gmail.com,Operations,50,8,1
8983,24913,Frank Wood,frank_wood405@gmail.com,Sales & Marketing,26,2,0
8984,45953,Victor Johnson,victor_johnson440@gmail.com,Analytics,30,4,0
8985,40701,Tina Moore,tina_moore809@gmail.com,Sales & Marketing,35,8,1
8986,1443,Mia Davis,mia_davis786@gmail.com,Technology,37,9,0
8987,10612,Wendy Brooks,wendy_brooks861@gmail.com,Operations,39,13,0
8988,74172,Yvonne Baker,yvonne_baker512@gmail.com,Finance,35,10,1
8989,52664,Rachel Edwards,rachel_edwards100@gmail.com,Sales & Marketing,38,5,0
8990,17902,Grace Morgan,grace_morgan44@gmail.com,Operations,27,2,0
8991,61290,Xander Baker,xander_baker894@gmail.com,Technology,26,4,0
8992,74848,Catherine Davis,catherine_davis635@gmail.com,Sales & Marketing,32,3,0
8993,61303,Victor Kelly,victor_kelly154@gmail.com,Sales & Marketing,33,7,0
8994,58558,Mia Kelly,mia_kelly742@gmail.com,Technology,38,12,0
8995,51885,Liam Green,liam_green118@gmail.com,Analytics,26,4,0
8996,50828,Victor Harris,victor_harris648@gmail.com,Procurement,29,2,0
8997,73738,Tina Walker,tina_walker184@gmail.com,Operations,41,16,0
8998,49206,Jack Brown,jack_brown124@gmail.com,Analytics,30,4,0
8999,18919,David Perez,david_perez640@gmail.com,Operations,32,5,0
9000,31155,Paul Cooper,paul_cooper677@gmail.com,Technology,26,1,0
9001,37288,Harry Johnson,harry_johnson57@gmail.com,Analytics,37,10,0
9002,27882,Mia Phillips,mia_phillips395@gmail.com,Operations,38,3,0
9003,20092,Rachel Evans,rachel_evans783@gmail.com,Sales & Marketing,36,4,0
9004,76770,Quincy Evans,quincy_evans352@gmail.com,Sales & Marketing,32,7,0
9005,7174,David Perez,david_perez925@gmail.com,Sales & Marketing,51,7,0
9006,38630,Yvonne Kelly,yvonne_kelly188@gmail.com,Finance,31,5,0
9007,12473,Noah Johnson,noah_johnson697@gmail.com,Procurement,45,6,0
9008,65062,Jack Carter,jack_carter965@gmail.com,Operations,34,7,0
9009,28321,Catherine Cooper,catherine_cooper442@gmail.com,Analytics,39,8,0
9010,25516,Harry Green,harry_green249@gmail.com,Procurement,29,5,0
9011,49635,Quincy Phillips,quincy_phillips521@gmail.com,HR,38,4,0
9012,74022,Paul Perez,paul_perez610@gmail.com,HR,28,2,0
9013,65862,Karen Edwards,karen_edwards744@gmail.com,Operations,34,8,1
9014,43506,Uma Davis,uma_davis403@gmail.com,Operations,34,8,1
9015,36325,Liam Thompson,liam_thompson424@gmail.com,Sales & Marketing,35,7,0
9016,11553,David Johnson,david_johnson909@gmail.com,Operations,29,4,0
9017,61410,Uma Morgan,uma_morgan719@gmail.com,Sales & Marketing,28,2,0
9018,53806,Catherine Moore,catherine_moore371@gmail.com,Procurement,23,2,0
9019,71341,Karen Harris,karen_harris696@gmail.com,Operations,55,3,0
9020,2554,Noah Harris,noah_harris866@gmail.com,Operations,34,8,0
9021,15867,Olivia Morgan,olivia_morgan846@gmail.com,Technology,50,2,0
9022,61801,Harry Kelly,harry_kelly684@gmail.com,Operations,34,3,1
9023,20808,Jack Walker,jack_walker600@gmail.com,Procurement,30,4,0
9024,69620,Jack Moore,jack_moore104@gmail.com,Procurement,32,7,0
9025,63878,Olivia Hill,olivia_hill694@gmail.com,Sales & Marketing,36,12,0
9026,42043,Xander Davis,xander_davis213@gmail.com,Sales & Marketing,36,3,0
9027,13395,Quincy Harris,quincy_harris353@gmail.com,Technology,29,5,1
9028,29955,Eva Hill,eva_hill282@gmail.com,Sales & Marketing,26,5,0
9029,61339,Victor Cooper,victor_cooper478@gmail.com,Sales & Marketing,41,10,0
9030,78297,Rachel Hill,rachel_hill900@gmail.com,Operations,34,7,0
9031,68963,Olivia Brooks,olivia_brooks290@gmail.com,HR,54,14,0
9032,28974,Liam White,liam_white948@gmail.com,Sales & Marketing,38,5,0
9033,21967,Zach Harris,zach_harris483@gmail.com,Sales & Marketing,57,5,0
9034,3507,Jack Hill,jack_hill692@gmail.com,Sales & Marketing,44,5,0
9035,32495,Xander Evans,xander_evans425@gmail.com,Analytics,33,2,0
9036,7121,Harry Baker,harry_baker694@gmail.com,Sales & Marketing,50,10,0
9037,70949,Frank Moore,frank_moore985@gmail.com,Sales & Marketing,37,8,0
9038,3098,Zach Taylor,zach_taylor586@gmail.com,Procurement,45,8,1
9039,65867,David Taylor,david_taylor639@gmail.com,Finance,54,19,0
9040,13054,Frank Cooper,frank_cooper419@gmail.com,Operations,46,3,0
9041,59277,Paul Harris,paul_harris146@gmail.com,Sales & Marketing,31,7,0
9042,72578,Rachel Martinez,rachel_martinez660@gmail.com,Procurement,47,10,0
9043,56918,Harry Taylor,harry_taylor625@gmail.com,Analytics,30,3,0
9044,40586,Karen Carter,karen_carter610@gmail.com,Sales & Marketing,43,7,0
9045,6771,Zach Taylor,zach_taylor835@gmail.com,Sales & Marketing,25,3,0
9046,69251,Mia Lee,mia_lee390@gmail.com,Analytics,42,10,0
9047,48372,Frank Perez,frank_perez454@gmail.com,Sales & Marketing,34,5,1
9048,4709,Uma Kelly,uma_kelly480@gmail.com,Sales & Marketing,58,27,0
9049,8803,Isabella Taylor,isabella_taylor662@gmail.com,Procurement,35,3,0
9050,287,Alice Lee,alice_lee453@gmail.com,Sales & Marketing,22,1,1
9051,28830,Karen Moore,karen_moore621@gmail.com,Sales & Marketing,34,8,0
9052,37076,Harry Brown,harry_brown745@gmail.com,Sales & Marketing,44,6,0
9053,14566,Karen Moore,karen_moore132@gmail.com,Procurement,35,3,0
9054,26799,Alice Wood,alice_wood705@gmail.com,Technology,51,18,0
9055,18391,Alice Wood,alice_wood941@gmail.com,Procurement,29,1,0
9056,44917,Alice Cooper,alice_cooper417@gmail.com,Procurement,58,4,0
9057,3687,Eva Wood,eva_wood839@gmail.com,HR,40,9,0
9058,76105,Sam Brown,sam_brown331@gmail.com,Technology,25,2,0
